resume_text,skills_count,keywords_count,format_score,experience_years,education_score,selected
"Communication, SQL, Leadership, Time Management, Creativity, Cloud Computing, Problem-Solving, HTML",8,1,6,2,9,1
"Time Management, Project Management, Cloud Computing, Deep Learning, CSS, Problem-Solving, Python, Java, JavaScript",9,1,6,13,7,1
"Data Science, Teamwork, Cloud Computing, Python, Project Management, CSS, Time Management, JavaScript, Java",9,2,10,8,5,1
"Deep Learning, HTML, C++, Cloud Computing, Communication, Creativity, Data Science, Java",8,1,8,16,9,1
"HTML, Machine Learning, Cloud Computing, Data Science, Big Data, SQL",6,2,10,3,10,1
"Communication, JavaScript, Time Management, Cloud Computing, Project Management, Deep Learning, Data Science, HTML, Leadership",9,2,7,3,7,1
"Creativity, Java, Data Science, Python, Cloud Computing, Communication",6,2,8,16,5,1
"C++, Time Management, Teamwork, Python, Project Management",5,1,5,14,10,1
"Creativity, Teamwork, Leadership, Deep Learning, Big Data, JavaScript",6,1,7,10,7,1
"Project Management, AI, Data Science, Big Data, Time Management, Problem-Solving, Adaptability",7,2,9,3,9,1
"C++, Machine Learning, Project Management, Teamwork, Leadership, CSS, Creativity, AI, Problem-Solving",9,3,8,19,5,1
"AI, Creativity, SQL, Problem-Solving, C++, Cloud Computing",6,1,9,11,10,1
"Data Science, Deep Learning, Problem-Solving, Creativity, Time Management, SQL, Project Management, HTML, CSS, Machine Learning",10,2,6,18,5,1
"Project Management, SQL, Creativity, Data Science, Deep Learning",5,1,10,1,5,0
"Big Data, Creativity, Problem-Solving, JavaScript, Python",5,1,10,3,7,0
"AI, C++, Project Management, Problem-Solving, Time Management, Teamwork",6,1,9,6,9,1
"Creativity, Leadership, Java, Problem-Solving, JavaScript, Data Science",6,2,9,0,5,0
"Communication, Creativity, Python, Big Data, Java",5,1,8,6,7,1
"Problem-Solving, HTML, CSS, Machine Learning, JavaScript",5,1,6,12,7,1
"C++, Communication, Project Management, Time Management, Python, Big Data, HTML, Creativity, Teamwork, SQL",10,1,10,13,7,1
"Problem-Solving, Leadership, CSS, Teamwork, Communication, Machine Learning, Java, Cloud Computing, Adaptability, Deep Learning",10,2,9,20,10,1
"AI, Data Science, Creativity, Python, Cloud Computing, Project Management, JavaScript, Teamwork, HTML, SQL",10,3,6,17,7,1
"Machine Learning, Communication, HTML, Java, Problem-Solving, Creativity, AI, Big Data",8,2,5,12,10,1
"Teamwork, Data Science, Big Data, JavaScript, Project Management, CSS, Time Management",7,1,7,4,7,1
"Teamwork, Cloud Computing, Data Science, Communication, SQL, HTML, Project Management, JavaScript",8,1,7,10,5,1
"Data Science, Leadership, CSS, Communication, Machine Learning, Cloud Computing, C++, Deep Learning, Time Management, SQL",10,3,10,6,5,1
"Cloud Computing, HTML, Time Management, C++, Creativity, Teamwork, Communication",7,0,10,4,5,0
"Communication, SQL, Teamwork, Data Science, Deep Learning, Time Management",6,1,10,15,10,1
"Data Science, C++, Creativity, Java, SQL, Teamwork",6,1,8,12,5,1
"Teamwork, CSS, Data Science, Deep Learning, Communication, Project Management, Java, Problem-Solving",8,1,8,0,9,0
"Communication, Project Management, AI, Big Data, Problem-Solving",5,1,7,2,5,0
"CSS, Project Management, Data Science, JavaScript, Java, Teamwork",6,1,8,5,7,1
"Teamwork, Leadership, Data Science, Adaptability, HTML, Java, Machine Learning",7,3,10,5,9,1
"Leadership, Project Management, JavaScript, Communication, SQL, C++, Problem-Solving, Big Data",8,1,6,15,7,1
"Python, Machine Learning, Cloud Computing, Big Data, Leadership, CSS, HTML",7,3,10,16,5,1
"Communication, Time Management, Teamwork, Data Science, AI, Leadership, Big Data, CSS, Project Management, Cloud Computing",10,3,5,14,9,1
"Teamwork, Java, Time Management, Project Management, JavaScript",5,0,9,3,7,0
"Python, Creativity, HTML, CSS, Data Science, Adaptability, Big Data, Leadership, SQL",9,3,9,14,9,1
"Project Management, Creativity, Time Management, Leadership, Problem-Solving, C++",6,1,7,15,10,1
"Problem-Solving, Machine Learning, AI, Time Management, C++, Communication, Project Management, Java, Cloud Computing, Creativity",10,2,7,7,10,1
"Java, HTML, Creativity, JavaScript, Adaptability, SQL, Communication",7,0,5,8,7,1
"Communication, Data Science, Python, Project Management, JavaScript, Leadership, Adaptability, C++, Deep Learning, Problem-Solving",10,3,6,18,7,1
"SQL, Problem-Solving, Teamwork, Python, JavaScript, Data Science, Deep Learning, Java",8,2,6,13,7,1
"Adaptability, Teamwork, Cloud Computing, Leadership, Big Data, Time Management, Problem-Solving, Project Management, Java, C++",10,1,8,5,7,1
"Time Management, Machine Learning, Teamwork, Project Management, Cloud Computing, AI, JavaScript, Java, Data Science",9,3,5,1,7,0
"Problem-Solving, Data Science, SQL, Communication, Big Data, JavaScript, Creativity, Leadership",8,2,7,7,5,1
"Cloud Computing, Problem-Solving, Data Science, C++, Time Management",5,1,8,12,7,1
"SQL, CSS, Java, Problem-Solving, AI, Creativity, C++",7,1,7,15,5,1
"Creativity, Machine Learning, Project Management, Python, Leadership, Big Data, JavaScript, SQL",8,3,7,6,7,1
"Creativity, Problem-Solving, Adaptability, C++, Cloud Computing, Big Data, Data Science, Python",8,2,8,15,9,1
"Deep Learning, Teamwork, CSS, Problem-Solving, C++",5,0,6,10,5,1
"Creativity, Cloud Computing, CSS, Leadership, Adaptability, Java, C++",7,1,9,12,5,1
"Communication, Adaptability, Java, C++, Deep Learning, Teamwork, Creativity, CSS",8,0,10,7,10,1
"Time Management, Data Science, Communication, Project Management, HTML, Leadership",6,2,5,1,5,0
"Leadership, Communication, JavaScript, SQL, Project Management",5,1,6,0,5,0
"Adaptability, CSS, Project Management, Creativity, Deep Learning, Problem-Solving",6,0,6,7,9,1
"HTML, CSS, Adaptability, Project Management, Leadership, AI, Cloud Computing, Machine Learning, Creativity, Python",10,4,6,15,10,1
"Machine Learning, Big Data, Java, Adaptability, HTML, CSS, SQL, C++",8,1,6,0,7,0
"CSS, Big Data, SQL, Data Science, Java, Project Management, JavaScript",7,1,5,17,10,1
"Big Data, Data Science, Deep Learning, Problem-Solving, AI, Adaptability, CSS, Java, Time Management",9,2,9,11,7,1
"JavaScript, Big Data, C++, SQL, Communication, Adaptability, Machine Learning, HTML",8,1,9,16,5,1
"Data Science, HTML, Java, Teamwork, AI, Leadership, JavaScript, Deep Learning",8,3,8,8,9,1
"Leadership, Java, Adaptability, C++, Problem-Solving, JavaScript, Deep Learning, Time Management",8,1,10,19,7,1
"Python, Teamwork, Time Management, Deep Learning, Adaptability, Problem-Solving",6,1,9,19,9,1
"Problem-Solving, C++, CSS, Data Science, Communication",5,1,7,14,7,1
"CSS, Creativity, Big Data, Java, Project Management, HTML, Teamwork, Time Management",8,0,10,0,9,0
"Machine Learning, AI, Deep Learning, Creativity, Problem-Solving, Teamwork, CSS, JavaScript, SQL, Time Management",10,2,8,14,9,1
"AI, Machine Learning, Leadership, Teamwork, Java, Adaptability, Time Management, Big Data",8,3,5,11,10,1
"Teamwork, Cloud Computing, Project Management, Python, Java",5,1,10,19,5,1
"CSS, Deep Learning, C++, Teamwork, Big Data, Project Management, Problem-Solving, HTML, Time Management, Machine Learning",10,1,10,7,5,1
"Deep Learning, CSS, Communication, Teamwork, Cloud Computing, Python",6,1,9,20,10,1
"Big Data, Communication, C++, Machine Learning, HTML, Creativity, SQL, Project Management",8,1,7,3,5,0
"C++, Big Data, SQL, Leadership, Creativity, Time Management, Deep Learning, AI, Teamwork, Machine Learning",10,3,9,2,9,1
"Python, Teamwork, Time Management, C++, Data Science, Deep Learning, AI",7,3,8,0,5,0
"Machine Learning, Communication, Big Data, Problem-Solving, Teamwork, Java, Time Management, Adaptability, Data Science, AI",10,3,10,10,7,1
"Project Management, C++, Python, Cloud Computing, Creativity, CSS, Machine Learning, HTML, Problem-Solving, Teamwork",10,2,9,19,7,1
"Cloud Computing, Teamwork, Machine Learning, AI, CSS, Creativity, Leadership, Project Management, Big Data",9,3,10,17,5,1
"SQL, Python, HTML, Time Management, C++, CSS, Machine Learning, Project Management, Data Science",9,3,8,16,10,1
"JavaScript, Deep Learning, SQL, C++, Time Management, Communication, CSS, Problem-Solving, Machine Learning, Leadership",10,2,8,8,7,1
"Communication, Machine Learning, Big Data, Cloud Computing, Java, AI",6,2,5,18,5,1
"Adaptability, CSS, C++, Leadership, HTML, Problem-Solving, Machine Learning, Project Management, Deep Learning, Creativity",10,2,10,20,5,1
"Communication, Creativity, Deep Learning, Cloud Computing, Teamwork, HTML",6,0,5,3,5,0
"Big Data, Adaptability, Machine Learning, Deep Learning, Cloud Computing, Data Science",6,2,6,7,7,1
"Time Management, Python, C++, Big Data, CSS, Adaptability",6,1,7,7,5,1
"Communication, Time Management, AI, Leadership, SQL, Machine Learning, C++, JavaScript, Adaptability",9,3,7,1,9,1
"Big Data, AI, Java, Leadership, Adaptability, Project Management, Creativity",7,2,10,13,9,1
"Teamwork, JavaScript, AI, Leadership, Creativity",5,2,9,19,9,1
"Adaptability, Deep Learning, Leadership, Project Management, Teamwork, Python, AI, Machine Learning, Big Data, Communication",10,4,10,9,9,1
"CSS, Leadership, Machine Learning, Creativity, Time Management",5,2,7,17,7,1
"JavaScript, Time Management, Python, AI, Adaptability, HTML, Communication, CSS, Cloud Computing",9,2,6,8,10,1
"Java, Cloud Computing, Machine Learning, Data Science, Leadership, Teamwork, JavaScript, Deep Learning",8,3,6,18,7,1
"Problem-Solving, Java, Teamwork, CSS, Time Management, Creativity, Python, AI",8,2,5,13,7,1
"Machine Learning, Data Science, Deep Learning, Big Data, Creativity, Problem-Solving",6,2,6,11,5,1
"HTML, Communication, Time Management, Creativity, CSS, Machine Learning, JavaScript, Big Data, Problem-Solving, Python",10,2,10,5,7,1
"Adaptability, Python, Cloud Computing, Leadership, Teamwork",5,2,10,4,9,1
"AI, JavaScript, Leadership, Big Data, C++, SQL",6,2,6,5,5,0
"Adaptability, Java, JavaScript, Leadership, Problem-Solving, C++",6,1,5,1,7,0
"Project Management, Deep Learning, Python, HTML, Time Management",5,1,7,0,5,0
"Machine Learning, Data Science, Creativity, Project Management, Leadership, Cloud Computing",6,3,10,17,10,1
"CSS, Cloud Computing, Leadership, Java, Big Data, Machine Learning",6,2,8,6,9,1
"Python, Cloud Computing, Big Data, Java, JavaScript, Time Management",6,1,7,4,9,1
"Project Management, Data Science, Big Data, Machine Learning, Adaptability, Creativity",6,2,7,14,5,1
"JavaScript, Leadership, Big Data, Data Science, Adaptability, AI, C++, Teamwork",8,3,8,3,5,0
"AI, Python, Leadership, Deep Learning, Problem-Solving, Project Management, JavaScript, Teamwork, CSS, SQL",10,3,10,11,7,1
"Teamwork, Communication, AI, SQL, Java, Deep Learning",6,1,8,9,5,1
"Machine Learning, C++, Project Management, Deep Learning, Leadership, Cloud Computing, Problem-Solving, Teamwork",8,2,8,5,10,1
"SQL, JavaScript, Adaptability, Problem-Solving, Time Management, Cloud Computing, Python, Leadership, Teamwork, HTML",10,2,9,7,7,1
"Leadership, Problem-Solving, Time Management, Project Management, HTML, Python",6,2,9,20,9,1
"AI, Cloud Computing, Deep Learning, Python, JavaScript, Big Data, C++",7,2,9,9,9,1
"CSS, JavaScript, Creativity, Problem-Solving, Data Science",5,1,5,7,5,0
"Big Data, Leadership, SQL, Time Management, Communication, Python, Teamwork",7,2,9,16,10,1
"Project Management, CSS, Communication, Machine Learning, JavaScript, Creativity, Teamwork",7,1,5,17,10,1
"Time Management, CSS, Data Science, Big Data, Problem-Solving, C++",6,1,8,8,7,1
"CSS, Java, Creativity, Time Management, Problem-Solving, Machine Learning, AI",7,2,8,12,10,1
"Python, Communication, Deep Learning, Machine Learning, SQL, C++",6,2,8,12,5,1
"Python, Deep Learning, Adaptability, Communication, JavaScript, Creativity, AI, Time Management, CSS",9,2,7,2,5,0
"Machine Learning, Adaptability, Cloud Computing, Data Science, SQL",5,2,9,15,10,1
"Adaptability, Big Data, HTML, Data Science, AI, Leadership, Java",7,3,8,10,7,1
"Java, Data Science, Python, HTML, Creativity, Cloud Computing, AI",7,3,5,20,7,1
"JavaScript, AI, Java, Creativity, Time Management, Deep Learning, Machine Learning, Adaptability",8,2,6,19,10,1
"Big Data, Leadership, Communication, SQL, Machine Learning, Problem-Solving",6,2,6,5,10,1
"Adaptability, Machine Learning, Cloud Computing, JavaScript, Creativity, HTML, Project Management, Python",8,2,5,11,10,1
"JavaScript, Problem-Solving, Machine Learning, Java, Communication, Big Data, Time Management, Data Science, Cloud Computing, Project Management",10,2,9,13,7,1
"Big Data, AI, Java, Python, Communication",5,2,8,12,10,1
"Adaptability, Communication, Big Data, Project Management, Java, Problem-Solving, HTML",7,0,9,13,7,1
"Machine Learning, HTML, Java, Data Science, Creativity, CSS, SQL",7,2,10,17,7,1
"Problem-Solving, SQL, Adaptability, Creativity, Java, AI, C++",7,1,9,6,9,1
"Creativity, JavaScript, Adaptability, Project Management, Communication, HTML, C++, Problem-Solving",8,0,8,17,10,1
"Big Data, Time Management, Java, AI, Machine Learning, Project Management, Creativity, Leadership",8,3,5,19,7,1
"Java, Communication, Adaptability, Deep Learning, Big Data, Time Management",6,0,9,3,9,1
"AI, Creativity, Leadership, Time Management, Data Science, Adaptability, Java, C++",8,3,9,15,7,1
"Adaptability, Problem-Solving, Teamwork, Deep Learning, SQL, Creativity, C++, HTML",8,0,10,14,5,1
"Machine Learning, Deep Learning, Java, JavaScript, Cloud Computing, Communication, Adaptability, Creativity",8,1,7,7,5,1
"SQL, Leadership, Java, Deep Learning, C++, HTML, Communication, Python",8,2,9,8,9,1
"Data Science, Python, SQL, Java, Big Data, Machine Learning, AI",7,4,8,0,10,1
"Teamwork, HTML, JavaScript, Cloud Computing, Java",5,0,7,11,5,1
"Communication, Teamwork, Big Data, JavaScript, Data Science",5,1,7,14,7,1
"Time Management, C++, Teamwork, Leadership, Machine Learning, Data Science",6,3,8,5,10,1
"Machine Learning, Leadership, Teamwork, Time Management, HTML, Problem-Solving, Java, Creativity, Adaptability",9,2,10,0,7,0
"Project Management, Time Management, Deep Learning, Machine Learning, Adaptability, Python, Problem-Solving, Communication, JavaScript",9,2,8,17,7,1
"SQL, Data Science, CSS, Cloud Computing, Java, Teamwork",6,1,6,12,10,1
"HTML, Data Science, Big Data, Java, Time Management, C++, CSS, Adaptability, Deep Learning, AI",10,2,9,15,7,1
"Deep Learning, Teamwork, Creativity, JavaScript, Project Management, Communication",6,0,5,3,9,0
"JavaScript, Teamwork, Problem-Solving, Creativity, Communication, Python, C++, Deep Learning, Project Management",9,1,7,12,9,1
"Python, Deep Learning, Teamwork, Leadership, Creativity, JavaScript, SQL, Problem-Solving, Java",9,2,7,7,7,1
"JavaScript, Creativity, Big Data, HTML, C++",5,0,7,5,5,0
"C++, Leadership, JavaScript, Creativity, Big Data, Project Management, Deep Learning, AI",8,2,7,11,7,1
"Communication, Time Management, Cloud Computing, Leadership, Problem-Solving, C++, Java, JavaScript",8,1,5,8,5,1
"Teamwork, SQL, Time Management, Machine Learning, JavaScript, Python, CSS",7,2,5,11,10,1
"Leadership, Communication, Problem-Solving, JavaScript, Creativity, Project Management, Teamwork, Adaptability, Cloud Computing, Data Science",10,2,7,8,5,1
"AI, C++, Teamwork, Python, Adaptability",5,2,10,6,5,1
"Cloud Computing, Problem-Solving, C++, Machine Learning, CSS, Communication",6,1,6,7,7,1
"Cloud Computing, AI, SQL, CSS, Project Management, HTML, Time Management, Creativity, Deep Learning, JavaScript",10,1,8,14,10,1
"Time Management, SQL, Machine Learning, HTML, Leadership",5,2,10,12,5,1
"Project Management, Cloud Computing, Communication, Leadership, Teamwork",5,1,7,6,9,1
"Data Science, JavaScript, AI, Communication, Teamwork, Adaptability, Time Management, C++, CSS, Problem-Solving",10,2,10,13,10,1
"Deep Learning, Java, C++, HTML, Project Management, JavaScript, Big Data, Cloud Computing, Data Science, Communication",10,1,10,3,7,1
"Problem-Solving, Communication, JavaScript, HTML, Creativity, CSS, AI, C++",8,1,9,18,9,1
"Python, Creativity, Teamwork, C++, Big Data, AI, Leadership, Data Science, Communication",9,4,10,10,5,1
"Cloud Computing, Time Management, Teamwork, SQL, HTML",5,0,6,18,7,1
"Creativity, Cloud Computing, Problem-Solving, CSS, Project Management",5,0,9,6,10,1
"Communication, C++, CSS, Project Management, AI",5,1,7,11,7,1
"CSS, Cloud Computing, Creativity, AI, Big Data, C++, Adaptability, SQL, Project Management, Leadership",10,2,7,19,10,1
"Communication, Teamwork, Machine Learning, CSS, Java, Data Science, Adaptability, Creativity",8,2,6,17,9,1
"Adaptability, Leadership, C++, Teamwork, Java, Creativity, Problem-Solving",7,1,8,17,9,1
"Creativity, Communication, Python, Big Data, JavaScript, SQL, C++, Java, Leadership, Project Management",10,2,10,20,10,1
"C++, Problem-Solving, HTML, AI, Creativity, Time Management, Python, Project Management, Java",9,2,9,10,9,1
"Time Management, Leadership, Cloud Computing, Big Data, SQL, AI, CSS, C++",8,2,9,1,7,0
"HTML, Project Management, Big Data, Adaptability, Leadership, SQL, JavaScript, CSS, Python",9,2,6,11,7,1
"Deep Learning, Data Science, Cloud Computing, AI, Project Management, Creativity, Big Data, Machine Learning, Java, CSS",10,3,5,7,5,1
